00:05:03:621  INFO 82092 --- [http-nio-9003-exec-3] l.lingbao.car.controller.CarController   : /cars/{carId} get -> getById: carId = 1; 根据id查询车辆
04:39:02:956  INFO 82092 --- [NettyClientSelector_TMROLE_1_1] i.s.c.r.n.AbstractNettyRemotingClient    : ChannelHandlerContext(AbstractNettyRemotingClient$ClientHandler#0, [id: 0xb0769059, L:/192.168.49.1:63924 ! R:/192.168.49.128:8099]) will closed
04:39:02:958  INFO 82092 --- [NettyClientSelector_TMROLE_1_1] i.s.c.r.netty.NettyClientChannelManager  : return to pool, rm channel:[id: 0xb0769059, L:/192.168.49.1:63924 ! R:/192.168.49.128:8099]
04:39:02:958  INFO 82092 --- [NettyClientSelector_RMROLE_1_1] i.s.c.r.netty.NettyClientChannelManager  : return to pool, rm channel:[id: 0x84782388, L:/192.168.49.1:60878 ! R:/192.168.49.128:8099]
04:39:02:959  INFO 82092 --- [NettyClientSelector_RMROLE_1_1] i.s.core.rpc.netty.NettyPoolableFactory  : channel valid false,channel:[id: 0x84782388, L:/192.168.49.1:60878 ! R:/192.168.49.128:8099]
04:39:02:959  INFO 82092 --- [NettyClientSelector_RMROLE_1_1] i.s.core.rpc.netty.NettyPoolableFactory  : will destroy channel:[id: 0x84782388, L:/192.168.49.1:60878 ! R:/192.168.49.128:8099]
04:39:02:959  INFO 82092 --- [NettyClientSelector_RMROLE_1_1] i.s.c.r.n.AbstractNettyRemotingClient    : ChannelHandlerContext(AbstractNettyRemotingClient$ClientHandler#0, [id: 0x84782388, L:/192.168.49.1:60878 ! R:/192.168.49.128:8099]) will closed
04:39:02:959  INFO 82092 --- [NettyClientSelector_RMROLE_1_1] i.s.c.r.n.AbstractNettyRemotingClient    : ChannelHandlerContext(AbstractNettyRemotingClient$ClientHandler#0, [id: 0x84782388, L:/192.168.49.1:60878 ! R:/192.168.49.128:8099]) will closed
04:39:02:959  INFO 82092 --- [NettyClientSelector_RMROLE_1_1] i.s.c.r.n.AbstractNettyRemotingClient    : channel inactive: [id: 0x84782388, L:/192.168.49.1:60878 ! R:/192.168.49.128:8099]
04:39:02:959  INFO 82092 --- [NettyClientSelector_RMROLE_1_1] i.s.core.rpc.netty.NettyPoolableFactory  : channel valid false,channel:[id: 0x84782388, L:/192.168.49.1:60878 ! R:/192.168.49.128:8099]
04:39:02:959  INFO 82092 --- [NettyClientSelector_RMROLE_1_1] i.s.core.rpc.netty.NettyPoolableFactory  : will destroy channel:[id: 0x84782388, L:/192.168.49.1:60878 ! R:/192.168.49.128:8099]
04:39:02:959  INFO 82092 --- [NettyClientSelector_TMROLE_1_1] i.s.core.rpc.netty.NettyPoolableFactory  : channel valid false,channel:[id: 0xb0769059, L:/192.168.49.1:63924 ! R:/192.168.49.128:8099]
04:39:02:959  INFO 82092 --- [NettyClientSelector_TMROLE_1_1] i.s.core.rpc.netty.NettyPoolableFactory  : will destroy channel:[id: 0xb0769059, L:/192.168.49.1:63924 ! R:/192.168.49.128:8099]
04:39:02:959  INFO 82092 --- [NettyClientSelector_TMROLE_1_1] i.s.c.r.n.AbstractNettyRemotingClient    : ChannelHandlerContext(AbstractNettyRemotingClient$ClientHandler#0, [id: 0xb0769059, L:/192.168.49.1:63924 ! R:/192.168.49.128:8099]) will closed
04:39:02:959  INFO 82092 --- [NettyClientSelector_TMROLE_1_1] i.s.c.r.n.AbstractNettyRemotingClient    : ChannelHandlerContext(AbstractNettyRemotingClient$ClientHandler#0, [id: 0xb0769059, L:/192.168.49.1:63924 ! R:/192.168.49.128:8099]) will closed
04:39:02:959  INFO 82092 --- [NettyClientSelector_RMROLE_1_1] i.s.c.r.n.AbstractNettyRemotingClient    : ChannelHandlerContext(AbstractNettyRemotingClient$ClientHandler#0, [id: 0x84782388, L:/192.168.49.1:60878 ! R:/192.168.49.128:8099]) will closed
04:39:02:959  INFO 82092 --- [NettyClientSelector_TMROLE_1_1] i.s.c.r.n.AbstractNettyRemotingClient    : channel inactive: [id: 0xb0769059, L:/192.168.49.1:63924 ! R:/192.168.49.128:8099]
04:39:02:960  INFO 82092 --- [NettyClientSelector_TMROLE_1_1] i.s.core.rpc.netty.NettyPoolableFactory  : channel valid false,channel:[id: 0xb0769059, L:/192.168.49.1:63924 ! R:/192.168.49.128:8099]
04:39:02:960  INFO 82092 --- [NettyClientSelector_TMROLE_1_1] i.s.core.rpc.netty.NettyPoolableFactory  : will destroy channel:[id: 0xb0769059, L:/192.168.49.1:63924 ! R:/192.168.49.128:8099]
04:39:02:960  INFO 82092 --- [NettyClientSelector_TMROLE_1_1] i.s.c.r.n.AbstractNettyRemotingClient    : ChannelHandlerContext(AbstractNettyRemotingClient$ClientHandler#0, [id: 0xb0769059, L:/192.168.49.1:63924 ! R:/192.168.49.128:8099]) will closed
04:39:02:960  INFO 82092 --- [NettyClientSelector_TMROLE_1_1] i.s.c.r.n.AbstractNettyRemotingClient    : ChannelHandlerContext(AbstractNettyRemotingClient$ClientHandler#0, [id: 0xb0769059, L:/192.168.49.1:63924 ! R:/192.168.49.128:8099]) will closed
04:39:02:959  INFO 82092 --- [NettyClientSelector_RMROLE_1_1] i.s.c.r.n.AbstractNettyRemotingClient    : ChannelHandlerContext(AbstractNettyRemotingClient$ClientHandler#0, [id: 0x84782388, L:/192.168.49.1:60878 ! R:/192.168.49.128:8099]) will closed
04:39:03:717  INFO 82092 --- [timeoutChecker_1_1] i.s.c.r.netty.NettyClientChannelManager  : will connect to 192.168.49.128:8099
04:39:03:717  INFO 82092 --- [timeoutChecker_1_1] i.s.core.rpc.netty.NettyPoolableFactory  : NettyPool create channel to transactionRole:TMROLE,address:192.168.49.128:8099,msg:< RegisterTMRequest{applicationId='vds-car-service', transactionServiceGroup='vds'} >
04:39:03:722  INFO 82092 --- [timeoutChecker_1_1] i.s.c.rpc.netty.TmNettyRemotingClient    : register TM success. client version:1.5.2, server version:1.5.2,channel:[id: 0x760d1f42, L:/192.168.49.1:49817 - R:/192.168.49.128:8099]
04:39:03:722  INFO 82092 --- [timeoutChecker_1_1] i.s.core.rpc.netty.NettyPoolableFactory  : register success, cost 3 ms, version:1.5.2,role:TMROLE,channel:[id: 0x760d1f42, L:/192.168.49.1:49817 - R:/192.168.49.128:8099]
04:39:04:484  INFO 82092 --- [timeoutChecker_2_1] i.s.c.r.netty.NettyClientChannelManager  : will connect to 192.168.49.128:8099
04:39:04:484  INFO 82092 --- [timeoutChecker_2_1] i.s.c.rpc.netty.RmNettyRemotingClient    : RM will register :jdbc:mysql://192.168.49.128:3306/vehicle_dispatch
04:39:04:484  INFO 82092 --- [timeoutChecker_2_1] i.s.core.rpc.netty.NettyPoolableFactory  : NettyPool create channel to transactionRole:RMROLE,address:192.168.49.128:8099,msg:< RegisterRMRequest{resourceIds='jdbc:mysql://192.168.49.128:3306/vehicle_dispatch', applicationId='vds-car-service', transactionServiceGroup='vds'} >
04:39:04:491  INFO 82092 --- [timeoutChecker_2_1] i.s.c.rpc.netty.RmNettyRemotingClient    : register RM success. client version:1.5.2, server version:1.5.2,channel:[id: 0xbecb26c5, L:/192.168.49.1:49822 - R:/192.168.49.128:8099]
04:39:04:491  INFO 82092 --- [timeoutChecker_2_1] i.s.core.rpc.netty.NettyPoolableFactory  : register success, cost 5 ms, version:1.5.2,role:RMROLE,channel:[id: 0xbecb26c5, L:/192.168.49.1:49822 - R:/192.168.49.128:8099]
04:39:05:073  INFO 82092 --- [nacos-grpc-client-executor-2426] com.alibaba.nacos.common.remote.client   : [56740f8e-e7d0-4703-8ae2-f51f1eb7fad5] Receive server push request, request = NotifySubscriberRequest, requestId = 1849
04:39:05:087  INFO 82092 --- [nacos-grpc-client-executor-2426] com.alibaba.nacos.common.remote.client   : [56740f8e-e7d0-4703-8ae2-f51f1eb7fad5] Ack server push request, request = NotifySubscriberRequest, requestId = 1849
04:39:05:470  INFO 82092 --- [nacos-grpc-client-executor-2439] com.alibaba.nacos.common.remote.client   : [caa4977f-c0a1-4d85-8dea-f91a7cd0fb6b] Receive server push request, request = ClientDetectionRequest, requestId = 1856
04:39:05:470  INFO 82092 --- [nacos-grpc-client-executor-2439] com.alibaba.nacos.common.remote.client   : [caa4977f-c0a1-4d85-8dea-f91a7cd0fb6b] Ack server push request, request = ClientDetectionRequest, requestId = 1856
04:39:07:574  INFO 82092 --- [nacos-grpc-client-executor-2427] com.alibaba.nacos.common.remote.client   : [56740f8e-e7d0-4703-8ae2-f51f1eb7fad5] Receive server push request, request = NotifySubscriberRequest, requestId = 1859
04:39:07:579  INFO 82092 --- [nacos-grpc-client-executor-2427] com.alibaba.nacos.common.remote.client   : [56740f8e-e7d0-4703-8ae2-f51f1eb7fad5] Ack server push request, request = NotifySubscriberRequest, requestId = 1859
04:39:14:951  WARN 82092 --- [HikariPool-1 housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=1h23m29s771ms722µs100ns).
06:50:37:087  INFO 82092 --- [NettyClientSelector_TMROLE_1_1] i.s.c.r.n.AbstractNettyRemotingClient    : channel [id: 0x760d1f42, L:/192.168.49.1:49817 - R:/192.168.49.128:8099] read idle.
06:50:37:087  INFO 82092 --- [NettyClientSelector_RMROLE_1_1] i.s.c.r.n.AbstractNettyRemotingClient    : channel [id: 0xbecb26c5, L:/192.168.49.1:49822 - R:/192.168.49.128:8099] read idle.
06:50:37:087  INFO 82092 --- [NettyClientSelector_TMROLE_1_1] i.s.core.rpc.netty.NettyPoolableFactory  : will destroy channel:[id: 0x760d1f42, L:/192.168.49.1:49817 - R:/192.168.49.128:8099]
06:50:37:087  INFO 82092 --- [NettyClientSelector_RMROLE_1_1] i.s.core.rpc.netty.NettyPoolableFactory  : will destroy channel:[id: 0xbecb26c5, L:/192.168.49.1:49822 - R:/192.168.49.128:8099]
06:50:37:087  INFO 82092 --- [NettyClientSelector_TMROLE_1_1] i.s.c.r.n.AbstractNettyRemotingClient    : ChannelHandlerContext(AbstractNettyRemotingClient$ClientHandler#0, [id: 0x760d1f42, L:/192.168.49.1:49817 - R:/192.168.49.128:8099]) will closed
06:50:37:087  INFO 82092 --- [NettyClientSelector_RMROLE_1_1] i.s.c.r.n.AbstractNettyRemotingClient    : ChannelHandlerContext(AbstractNettyRemotingClient$ClientHandler#0, [id: 0xbecb26c5, L:/192.168.49.1:49822 - R:/192.168.49.128:8099]) will closed
06:50:37:088  INFO 82092 --- [NettyClientSelector_TMROLE_1_1] i.s.c.r.n.AbstractNettyRemotingClient    : ChannelHandlerContext(AbstractNettyRemotingClient$ClientHandler#0, [id: 0x760d1f42, L:/192.168.49.1:49817 ! R:/192.168.49.128:8099]) will closed
06:50:37:088  INFO 82092 --- [NettyClientSelector_TMROLE_1_1] i.s.c.r.netty.NettyClientChannelManager  : return to pool, rm channel:[id: 0x760d1f42, L:/192.168.49.1:49817 ! R:/192.168.49.128:8099]
06:50:37:088  INFO 82092 --- [NettyClientSelector_TMROLE_1_1] i.s.core.rpc.netty.NettyPoolableFactory  : channel valid false,channel:[id: 0x760d1f42, L:/192.168.49.1:49817 ! R:/192.168.49.128:8099]
06:50:37:088  INFO 82092 --- [NettyClientSelector_RMROLE_1_1] i.s.c.r.n.AbstractNettyRemotingClient    : ChannelHandlerContext(AbstractNettyRemotingClient$ClientHandler#0, [id: 0xbecb26c5, L:/192.168.49.1:49822 ! R:/192.168.49.128:8099]) will closed
06:50:37:088  INFO 82092 --- [NettyClientSelector_TMROLE_1_1] i.s.core.rpc.netty.NettyPoolableFactory  : will destroy channel:[id: 0x760d1f42, L:/192.168.49.1:49817 ! R:/192.168.49.128:8099]
06:50:37:088  INFO 82092 --- [NettyClientSelector_RMROLE_1_1] i.s.c.r.netty.NettyClientChannelManager  : return to pool, rm channel:[id: 0xbecb26c5, L:/192.168.49.1:49822 ! R:/192.168.49.128:8099]
06:50:37:088  INFO 82092 --- [NettyClientSelector_RMROLE_1_1] i.s.core.rpc.netty.NettyPoolableFactory  : channel valid false,channel:[id: 0xbecb26c5, L:/192.168.49.1:49822 ! R:/192.168.49.128:8099]
06:50:37:088  INFO 82092 --- [NettyClientSelector_RMROLE_1_1] i.s.core.rpc.netty.NettyPoolableFactory  : will destroy channel:[id: 0xbecb26c5, L:/192.168.49.1:49822 ! R:/192.168.49.128:8099]
06:50:37:088  INFO 82092 --- [NettyClientSelector_RMROLE_1_1] i.s.c.r.n.AbstractNettyRemotingClient    : ChannelHandlerContext(AbstractNettyRemotingClient$ClientHandler#0, [id: 0xbecb26c5, L:/192.168.49.1:49822 ! R:/192.168.49.128:8099]) will closed
06:50:37:088  INFO 82092 --- [NettyClientSelector_TMROLE_1_1] i.s.c.r.n.AbstractNettyRemotingClient    : ChannelHandlerContext(AbstractNettyRemotingClient$ClientHandler#0, [id: 0x760d1f42, L:/192.168.49.1:49817 ! R:/192.168.49.128:8099]) will closed
06:50:37:088  INFO 82092 --- [NettyClientSelector_RMROLE_1_1] i.s.c.r.n.AbstractNettyRemotingClient    : ChannelHandlerContext(AbstractNettyRemotingClient$ClientHandler#0, [id: 0xbecb26c5, L:/192.168.49.1:49822 ! R:/192.168.49.128:8099]) will closed
06:50:37:088  INFO 82092 --- [NettyClientSelector_TMROLE_1_1] i.s.c.r.n.AbstractNettyRemotingClient    : ChannelHandlerContext(AbstractNettyRemotingClient$ClientHandler#0, [id: 0x760d1f42, L:/192.168.49.1:49817 ! R:/192.168.49.128:8099]) will closed
06:50:37:088  INFO 82092 --- [NettyClientSelector_RMROLE_1_1] i.s.c.r.n.AbstractNettyRemotingClient    : channel inactive: [id: 0xbecb26c5, L:/192.168.49.1:49822 ! R:/192.168.49.128:8099]
06:50:37:089  INFO 82092 --- [NettyClientSelector_TMROLE_1_1] i.s.c.r.n.AbstractNettyRemotingClient    : channel inactive: [id: 0x760d1f42, L:/192.168.49.1:49817 ! R:/192.168.49.128:8099]
06:50:37:089  INFO 82092 --- [NettyClientSelector_RMROLE_1_1] i.s.core.rpc.netty.NettyPoolableFactory  : channel valid false,channel:[id: 0xbecb26c5, L:/192.168.49.1:49822 ! R:/192.168.49.128:8099]
06:50:37:089  INFO 82092 --- [NettyClientSelector_TMROLE_1_1] i.s.core.rpc.netty.NettyPoolableFactory  : channel valid false,channel:[id: 0x760d1f42, L:/192.168.49.1:49817 ! R:/192.168.49.128:8099]
06:50:37:089  INFO 82092 --- [NettyClientSelector_RMROLE_1_1] i.s.core.rpc.netty.NettyPoolableFactory  : will destroy channel:[id: 0xbecb26c5, L:/192.168.49.1:49822 ! R:/192.168.49.128:8099]
06:50:37:089  INFO 82092 --- [NettyClientSelector_TMROLE_1_1] i.s.core.rpc.netty.NettyPoolableFactory  : will destroy channel:[id: 0x760d1f42, L:/192.168.49.1:49817 ! R:/192.168.49.128:8099]
06:50:37:089  INFO 82092 --- [NettyClientSelector_RMROLE_1_1] i.s.c.r.n.AbstractNettyRemotingClient    : ChannelHandlerContext(AbstractNettyRemotingClient$ClientHandler#0, [id: 0xbecb26c5, L:/192.168.49.1:49822 ! R:/192.168.49.128:8099]) will closed
06:50:37:089  INFO 82092 --- [NettyClientSelector_TMROLE_1_1] i.s.c.r.n.AbstractNettyRemotingClient    : ChannelHandlerContext(AbstractNettyRemotingClient$ClientHandler#0, [id: 0x760d1f42, L:/192.168.49.1:49817 ! R:/192.168.49.128:8099]) will closed
06:50:37:089  INFO 82092 --- [NettyClientSelector_RMROLE_1_1] i.s.c.r.n.AbstractNettyRemotingClient    : ChannelHandlerContext(AbstractNettyRemotingClient$ClientHandler#0, [id: 0xbecb26c5, L:/192.168.49.1:49822 ! R:/192.168.49.128:8099]) will closed
06:50:37:089  INFO 82092 --- [NettyClientSelector_TMROLE_1_1] i.s.c.r.n.AbstractNettyRemotingClient    : ChannelHandlerContext(AbstractNettyRemotingClient$ClientHandler#0, [id: 0x760d1f42, L:/192.168.49.1:49817 ! R:/192.168.49.128:8099]) will closed
06:50:38:005  INFO 82092 --- [timeoutChecker_1_1] i.s.c.r.netty.NettyClientChannelManager  : will connect to 192.168.49.128:8099
06:50:38:005  INFO 82092 --- [timeoutChecker_1_1] i.s.core.rpc.netty.NettyPoolableFactory  : NettyPool create channel to transactionRole:TMROLE,address:192.168.49.128:8099,msg:< RegisterTMRequest{applicationId='vds-car-service', transactionServiceGroup='vds'} >
06:50:38:758  INFO 82092 --- [timeoutChecker_1_1] i.s.c.rpc.netty.TmNettyRemotingClient    : register TM success. client version:1.5.2, server version:1.5.2,channel:[id: 0xde7e3698, L:/192.168.49.1:56195 - R:/192.168.49.128:8099]
06:50:38:758  INFO 82092 --- [timeoutChecker_1_1] i.s.core.rpc.netty.NettyPoolableFactory  : register success, cost 32 ms, version:1.5.2,role:TMROLE,channel:[id: 0xde7e3698, L:/192.168.49.1:56195 - R:/192.168.49.128:8099]
06:50:38:764  INFO 82092 --- [timeoutChecker_2_1] i.s.c.r.netty.NettyClientChannelManager  : will connect to 192.168.49.128:8099
06:50:38:764  INFO 82092 --- [timeoutChecker_2_1] i.s.c.rpc.netty.RmNettyRemotingClient    : RM will register :jdbc:mysql://192.168.49.128:3306/vehicle_dispatch
06:50:38:764  INFO 82092 --- [timeoutChecker_2_1] i.s.core.rpc.netty.NettyPoolableFactory  : NettyPool create channel to transactionRole:RMROLE,address:192.168.49.128:8099,msg:< RegisterRMRequest{resourceIds='jdbc:mysql://192.168.49.128:3306/vehicle_dispatch', applicationId='vds-car-service', transactionServiceGroup='vds'} >
06:50:38:998  INFO 82092 --- [timeoutChecker_2_1] i.s.c.rpc.netty.RmNettyRemotingClient    : register RM success. client version:1.5.2, server version:1.5.2,channel:[id: 0xb0e4bfd5, L:/192.168.49.1:56201 - R:/192.168.49.128:8099]
06:50:38:998  INFO 82092 --- [timeoutChecker_2_1] i.s.core.rpc.netty.NettyPoolableFactory  : register success, cost 42 ms, version:1.5.2,role:RMROLE,channel:[id: 0xb0e4bfd5, L:/192.168.49.1:56201 - R:/192.168.49.128:8099]
06:50:44:157  INFO 82092 --- [nacos-grpc-client-executor-3164] com.alibaba.nacos.common.remote.client   : [ecd39bd3-abdf-43e1-ad69-fae11123baee_config-0] Receive server push request, request = ClientDetectionRequest, requestId = 1862
06:50:44:159  INFO 82092 --- [nacos-grpc-client-executor-3164] com.alibaba.nacos.common.remote.client   : [ecd39bd3-abdf-43e1-ad69-fae11123baee_config-0] Ack server push request, request = ClientDetectionRequest, requestId = 1862
06:50:44:160 ERROR 82092 --- [nacos-grpc-client-executor-3165] c.a.n.c.remote.client.grpc.GrpcClient    : [1706289298623_192.168.49.1_63927]Request stream onCompleted, switch server
06:50:44:162  INFO 82092 --- [com.alibaba.nacos.client.remote.worker] com.alibaba.nacos.common.remote.client   : [ecd39bd3-abdf-43e1-ad69-fae11123baee_config-0] Server healthy check fail, currentConnection = 1706289298623_192.168.49.1_63927
06:50:44:163  INFO 82092 --- [com.alibaba.nacos.client.remote.worker] com.alibaba.nacos.common.remote.client   : [ecd39bd3-abdf-43e1-ad69-fae11123baee_config-0] Try to reconnect to a new server, server is  not appointed, will choose a random server.
06:50:44:271  INFO 82092 --- [com.alibaba.nacos.client.remote.worker] com.alibaba.nacos.common.remote.client   : [ecd39bd3-abdf-43e1-ad69-fae11123baee_config-0] Success to connect a server [192.168.49.128:8848], connectionId = 1706309444167_192.168.49.1_56228
06:50:44:271 ERROR 82092 --- [com.alibaba.nacos.client.Worker] com.alibaba.nacos.common.remote.client   : Send request fail, request = ConfigBatchListenRequest{headers={}, requestId='null'}, retryTimes = 0, errorMessage = Connection is unregistered.
06:50:44:271  INFO 82092 --- [com.alibaba.nacos.client.remote.worker] com.alibaba.nacos.common.remote.client   : [ecd39bd3-abdf-43e1-ad69-fae11123baee_config-0] Abandon prev connection, server is 192.168.49.128:8848, connectionId is 1706289298623_192.168.49.1_63927
06:50:44:271  INFO 82092 --- [com.alibaba.nacos.client.remote.worker] com.alibaba.nacos.common.remote.client   : Close current connection 1706289298623_192.168.49.1_63927
06:50:44:272  INFO 82092 --- [com.alibaba.nacos.client.remote.worker] com.alibaba.nacos.common.remote.client   : [ecd39bd3-abdf-43e1-ad69-fae11123baee_config-0] Try to reconnect to a new server, server is  not appointed, will choose a random server.
06:50:44:272  INFO 82092 --- [com.alibaba.nacos.client.remote.worker] com.alibaba.nacos.common.remote.client   : [ecd39bd3-abdf-43e1-ad69-fae11123baee_config-0] Notify disconnected event to listeners
06:50:44:272  INFO 82092 --- [com.alibaba.nacos.client.remote.worker] com.alibaba.nacos.common.remote.client   : [ecd39bd3-abdf-43e1-ad69-fae11123baee_config-0] Notify connected event to listeners.
06:50:44:379 ERROR 82092 --- [com.alibaba.nacos.client.Worker] com.alibaba.nacos.common.remote.client   : Send request fail, request = ConfigBatchListenRequest{headers={}, requestId='null'}, retryTimes = 1, errorMessage = Client not connected, current status:UNHEALTHY
06:50:44:395  INFO 82092 --- [com.alibaba.nacos.client.remote.worker] com.alibaba.nacos.common.remote.client   : [ecd39bd3-abdf-43e1-ad69-fae11123baee_config-0] Success to connect a server [192.168.49.128:8848], connectionId = 1706309444282_192.168.49.1_56229
06:50:44:395  INFO 82092 --- [com.alibaba.nacos.client.remote.worker] com.alibaba.nacos.common.remote.client   : [ecd39bd3-abdf-43e1-ad69-fae11123baee_config-0] Abandon prev connection, server is 192.168.49.128:8848, connectionId is 1706309444167_192.168.49.1_56228
06:50:44:395  INFO 82092 --- [com.alibaba.nacos.client.remote.worker] com.alibaba.nacos.common.remote.client   : Close current connection 1706309444167_192.168.49.1_56228
06:50:44:396  INFO 82092 --- [com.alibaba.nacos.client.remote.worker] com.alibaba.nacos.common.remote.client   : [ecd39bd3-abdf-43e1-ad69-fae11123baee_config-0] Notify disconnected event to listeners
06:50:44:396  WARN 82092 --- [nacos-grpc-client-executor-3175] c.a.n.c.remote.client.grpc.GrpcClient    : [1706309444167_192.168.49.1_56228]Ignore error event,isRunning:true,isAbandon=true
06:50:44:396  INFO 82092 --- [com.alibaba.nacos.client.remote.worker] com.alibaba.nacos.common.remote.client   : [ecd39bd3-abdf-43e1-ad69-fae11123baee_config-0] Notify connected event to listeners.
06:50:49:849  WARN 82092 --- [HikariPool-1 housekeeper] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=1h12m4s46ms453µs400ns).
08:54:55:466  INFO 82092 --- [NettyClientSelector_RMROLE_1_1] i.s.c.r.n.AbstractNettyRemotingClient    : channel [id: 0xb0e4bfd5, L:/192.168.49.1:56201 - R:/192.168.49.128:8099] read idle.
08:54:55:466  INFO 82092 --- [NettyClientSelector_TMROLE_1_1] i.s.c.r.n.AbstractNettyRemotingClient    : channel [id: 0xde7e3698, L:/192.168.49.1:56195 - R:/192.168.49.128:8099] read idle.
08:54:55:466  INFO 82092 --- [NettyClientSelector_RMROLE_1_1] i.s.core.rpc.netty.NettyPoolableFactory  : will destroy channel:[id: 0xb0e4bfd5, L:/192.168.49.1:56201 - R:/192.168.49.128:8099]
08:54:55:466  INFO 82092 --- [NettyClientSelector_TMROLE_1_1] i.s.core.rpc.netty.NettyPoolableFactory  : will destroy channel:[id: 0xde7e3698, L:/192.168.49.1:56195 - R:/192.168.49.128:8099]
08:54:55:466  INFO 82092 --- [NettyClientSelector_RMROLE_1_1] i.s.c.r.n.AbstractNettyRemotingClient    : ChannelHandlerContext(AbstractNettyRemotingClient$ClientHandler#0, [id: 0xb0e4bfd5, L:/192.168.49.1:56201 - R:/192.168.49.128:8099]) will closed
08:54:55:466  INFO 82092 --- [NettyClientSelector_TMROLE_1_1] i.s.c.r.n.AbstractNettyRemotingClient    : ChannelHandlerContext(AbstractNettyRemotingClient$ClientHandler#0, [id: 0xde7e3698, L:/192.168.49.1:56195 - R:/192.168.49.128:8099]) will closed
08:54:55:466  INFO 82092 --- [NettyClientSelector_RMROLE_1_1] i.s.c.r.n.AbstractNettyRemotingClient    : ChannelHandlerContext(AbstractNettyRemotingClient$ClientHandler#0, [id: 0xb0e4bfd5, L:/192.168.49.1:56201 ! R:/192.168.49.128:8099]) will closed
08:54:55:466  INFO 82092 --- [NettyClientSelector_TMROLE_1_1] i.s.c.r.n.AbstractNettyRemotingClient    : ChannelHandlerContext(AbstractNettyRemotingClient$ClientHandler#0, [id: 0xde7e3698, L:/192.168.49.1:56195 ! R:/192.168.49.128:8099]) will closed
08:54:55:466  INFO 82092 --- [NettyClientSelector_RMROLE_1_1] i.s.c.r.netty.NettyClientChannelManager  : return to pool, rm channel:[id: 0xb0e4bfd5, L:/192.168.49.1:56201 ! R:/192.168.49.128:8099]
08:54:55:466  INFO 82092 --- [NettyClientSelector_RMROLE_1_1] i.s.core.rpc.netty.NettyPoolableFactory  : channel valid false,channel:[id: 0xb0e4bfd5, L:/192.168.49.1:56201 ! R:/192.168.49.128:8099]
08:54:55:466  INFO 82092 --- [NettyClientSelector_RMROLE_1_1] i.s.core.rpc.netty.NettyPoolableFactory  : will destroy channel:[id: 0xb0e4bfd5, L:/192.168.49.1:56201 ! R:/192.168.49.128:8099]
08:54:55:466  INFO 82092 --- [NettyClientSelector_TMROLE_1_1] i.s.c.r.netty.NettyClientChannelManager  : return to pool, rm channel:[id: 0xde7e3698, L:/192.168.49.1:56195 ! R:/192.168.49.128:8099]
08:54:55:466  INFO 82092 --- [NettyClientSelector_RMROLE_1_1] i.s.c.r.n.AbstractNettyRemotingClient    : ChannelHandlerContext(AbstractNettyRemotingClient$ClientHandler#0, [id: 0xb0e4bfd5, L:/192.168.49.1:56201 ! R:/192.168.49.128:8099]) will closed
08:54:55:466  INFO 82092 --- [NettyClientSelector_TMROLE_1_1] i.s.core.rpc.netty.NettyPoolableFactory  : channel valid false,channel:[id: 0xde7e3698, L:/192.168.49.1:56195 ! R:/192.168.49.128:8099]
08:54:55:466  INFO 82092 --- [NettyClientSelector_TMROLE_1_1] i.s.core.rpc.netty.NettyPoolableFactory  : will destroy channel:[id: 0xde7e3698, L:/192.168.49.1:56195 ! R:/192.168.49.128:8099]
08:54:55:467  INFO 82092 --- [NettyClientSelector_TMROLE_1_1] i.s.c.r.n.AbstractNettyRemotingClient    : ChannelHandlerContext(AbstractNettyRemotingClient$ClientHandler#0, [id: 0xde7e3698, L:/192.168.49.1:56195 ! R:/192.168.49.128:8099]) will closed
08:54:55:467  INFO 82092 --- [NettyClientSelector_TMROLE_1_1] i.s.c.r.n.AbstractNettyRemotingClient    : ChannelHandlerContext(AbstractNettyRemotingClient$ClientHandler#0, [id: 0xde7e3698, L:/192.168.49.1:56195 ! R:/192.168.49.128:8099]) will closed
08:54:55:467  INFO 82092 --- [NettyClientSelector_TMROLE_1_1] i.s.c.r.n.AbstractNettyRemotingClient    : channel inactive: [id: 0xde7e3698, L:/192.168.49.1:56195 ! R:/192.168.49.128:8099]
08:54:55:467  INFO 82092 --- [NettyClientSelector_TMROLE_1_1] i.s.core.rpc.netty.NettyPoolableFactory  : channel valid false,channel:[id: 0xde7e3698, L:/192.168.49.1:56195 ! R:/192.168.49.128:8099]
08:54:55:467  INFO 82092 --- [NettyClientSelector_TMROLE_1_1] i.s.core.rpc.netty.NettyPoolableFactory  : will destroy channel:[id: 0xde7e3698, L:/192.168.49.1:56195 ! R:/192.168.49.128:8099]
08:54:55:467  INFO 82092 --- [NettyClientSelector_TMROLE_1_1] i.s.c.r.n.AbstractNettyRemotingClient    : ChannelHandlerContext(AbstractNettyRemotingClient$ClientHandler#0, [id: 0xde7e3698, L:/192.168.49.1:56195 ! R:/192.168.49.128:8099]) will closed
